Date,AAL,AGO,ALLY,AMD,AMGN,AMKR,APA,ARW,BA,C,CAH,F,GS,JPM,MAR,MS,WFC
2014-06-30,39.23688507080078,20.180376052856445,20.805770874023438,4.239999771118164,99.0512924194336,11.010570526123047,85.58179473876953,61.61000061035156,111.07305908203125,40.51764678955078,55.19113540649414,12.14423656463623,148.1182861328125,45.41520690917969,60.57936096191406,26.87994956970215,41.785709381103516
2014-07-07,40.424747467041016,19.893329620361328,20.043851852416992,4.369999885559082,96.56795501708984,10.95142650604248,83.33167266845703,60.40999984741211,110.71005249023438,39.476131439208984,55.24599075317383,12.249414443969727,144.04513549804688,44.73065185546875,60.08037567138672,25.882869720458984,40.595211029052734
2014-07-14,40.46246337890625,20.397836685180664,20.736513137817383,3.8299999237060547,95.38273620605469,10.655709266662598,84.34122467041016,61.16999816894531,110.32111358642578,41.6263313293457,55.700618743896484,12.424707412719727,149.87509155273438,46.6786003112793,59.969512939453125,26.89643096923828,40.429630279541016
2014-07-21,39.2934684753418,20.189064025878906,20.78845977783203,3.759999990463257,99.04322814941406,9.650267601013184,87.35971069335938,60.15999984741211,106.4835433959961,42.021087646484375,56.60990905761719,12.354588508605957,153.31011962890625,47.30386734008789,61.32783508300781,27.390857696533203,40.681922912597656
2014-07-28,37.172306060791016,19.45840072631836,19.827394485473633,3.9700000286102295,101.22825622558594,8.940542221069336,86.04740142822266,57.849998474121094,104.04619598388672,40.400047302246094,56.727481842041016,11.78664493560791,148.80880737304688,45.27576446533203,59.951026916503906,26.039440155029297,39.69641876220703
2014-08-04,35.13997268676758,19.745450973510742,19.870683670043945,4.119999885559082,102.3570327758789,8.812397956848145,86.09886932373047,58.279998779296875,104.26226043701172,40.702152252197266,55.6065559387207,12.068833351135254,150.5656280517578,45.163536071777344,60.00646209716797,26.4077091217041,39.42047119140625
2014-08-11,37.03969192504883,20.615293502807617,20.909669876098633,4.130000114440918,107.0737533569336,9.236259460449219,84.64070892333984,60.720001220703125,107.09366607666016,40.92898178100586,55.99064636230469,12.224193572998047,150.2509765625,45.49220275878906,62.251869201660156,26.6308650970459,39.86286163330078
2014-08-18,37.66347885131836,20.693580627441406,21.429168701171875,4.25,107.60542297363281,9.955842018127441,85.61852264404297,61.70000076293945,110.83271026611328,42.78556823730469,57.16644287109375,12.12532901763916,153.37136840820312,46.88703536987305,63.24982833862305,27.664037704467773,40.63296890258789
2014-08-25,36.74669647216797,21.104679107666016,21.29929542541504,4.170000076293945,112.92008209228516,10.25156021118164,87.34257507324219,62.25,110.2588119506836,43.39043045043945,57.769996643066406,12.294814109802246,156.55294799804688,47.65658187866211,64.3177719116211,28.358318328857422,40.839378356933594
2014-09-01,35.77321243286133,21.148372650146484,21.602336883544922,4.150000095367432,111.7048568725586,9.995271682739258,85.36978912353516,61.88999938964844,108.42406463623047,43.93648147583008,59.03984069824219,12.104143142700195,157.59957885742188,48.02533721923828,65.64305114746094,28.622804641723633,41.00611114501953
2014-09-08,35.58419418334961,20.711423873901367,21.17807960510254,3.9600000381469727,111.71295166015625,9.285548210144043,82.5478744506836,60.970001220703125,110.38923645019531,44.00369644165039,59.09471893310547,11.71573543548584,160.59811401367188,48.12153244018555,65.44841766357422,28.93689727783203,41.04580307006836
2014-09-15,34.62015151977539,20.29195213317871,20.485424041748047,3.809999942779541,116.6711196899414,9.137688636779785,82.77945709228516,60.18000030517578,112.4761734008789,44.92778015136719,59.643409729003906,11.75810718536377,163.25469970703125,48.987281799316406,66.90343475341797,29.556785583496094,42.36372756958008
2014-09-22,33.95856475830078,19.820049285888672,20.36420249938965,3.5999999046325684,114.2811279296875,8.901114463806152,81.15834045410156,57.189998626708984,111.90227508544922,44.096099853515625,59.32202911376953,11.532125473022461,162.307861328125,48.54639434814453,65.54109191894531,28.639341354370117,41.180763244628906
2014-09-29,34.24209213256836,19.619049072265625,19.697521209716797,3.4000000953674316,112.7337646484375,8.48710823059082,74.57955932617188,53.93000030517578,109.87620544433594,43.953285217285156,59.69826889038086,10.303351402282715,164.89425659179688,48.33797073364258,63.11296463012695,28.969961166381836,41.363365173339844
2014-10-06,29.091140747070312,18.788843154907227,18.06976890563965,2.7200000286102295,111.30787658691406,7.077519416809082,68.5411376953125,47.88999938964844,105.65019226074219,42.096702575683594,59.46611022949219,9.738396644592285,158.15196228027344,47.227142333984375,58.89615249633789,27.225971221923828,40.20425033569336
2014-10-13,31.548477172851562,19.182100296020508,18.710481643676758,2.7200000286102295,108.3102798461914,6.742372989654541,62.485565185546875,49.459999084472656,107.16321563720703,42.0630989074707,57.97004318237305,9.900822639465332,155.10951232910156,45.35483169555664,60.24924087524414,27.457401275634766,38.656097412109375
